episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
355,27,2.1803323412698425,0.4922793468727339,False,2,1,0,enemy_collision
356,70,-4.732678571428571,0.4912947881789884,False,0,0,0,enemy_collision
357,25,2.1784095418470404,0.4903121986026304,False,2,1,0,enemy_collision
358,74,1.3499851190476164,0.48933157420542517,False,2,1,1,enemy_collision
359,100,1.8422023809523829,0.48835291105701434,False,1,1,4,timeout
360,100,6.596940836940839,0.48737620523490033,False,2,1,1,timeout
361,41,2.276731150793651,0.48640145282443054,False,2,1,0,enemy_collision
362,100,7.708592622655116,0.48542864991878165,False,2,1,0,timeout
363,28,-0.7876785714285726,0.48445779261894406,False,2,0,0,enemy_collision
364,39,-0.6738492063492094,0.4834888770337062,False,2,0,0,enemy_collision
365,31,2.168735119047618,0.4825218992796388,False,2,1,0,enemy_collision
366,50,2.2591220238095246,0.4815568554810795,False,2,1,0,enemy_collision
367,77,20.552276785714277,0.4805937417701174,True,2,2,0,success
368,92,1.578692730880232,0.47963255428657714,False,2,1,1,enemy_collision
369,50,2.3296279761904746,0.478673289178004,False,2,1,0,enemy_collision
370,15,2.095758928571427,0.477715942599648,False,2,1,0,enemy_collision
371,50,2.2247916666666674,0.4767605107144487,False,2,1,0,enemy_collision
372,26,2.1774553571428603,0.4758069896930198,False,2,1,0,enemy_collision
373,78,20.518020833333328,0.4748553757136338,True,2,2,0,success
374,29,-0.7886011904761947,0.47390566496220654,False,2,0,0,enemy_collision
375,100,1.6964001623376623,0.47295785363228215,False,2,0,3,timeout
376,32,-7.797499999999999,0.4720119379250176,False,0,0,3,enemy_collision
377,8,-4.953630952380952,0.4710679140491676,False,0,0,0,enemy_collision
378,100,7.521592261904757,0.47012577822106927,False,2,1,0,timeout
379,100,7.899627976190469,0.46918552666462715,False,2,1,0,timeout
380,100,7.575223214285711,0.46824715561129787,False,2,1,0,timeout
381,20,-5.892380952380953,0.46731066130007526,False,0,0,1,enemy_collision
382,8,-4.944791666666667,0.4663760399774751,False,0,0,0,enemy_collision
383,100,4.6644246031745915,0.46544328789752015,False,2,0,0,timeout
384,37,0.2684672619047639,0.4645124013217251,False,1,1,0,enemy_collision
385,8,-4.948541666666666,0.46358337651908166,False,0,0,0,enemy_collision
386,32,-5.835416666666667,0.4626562097660435,False,0,0,1,enemy_collision
